Symbol,Company_name,Price,Change_abs,Change_rel,Volume,Avg_vol_3M,Market_cap,PE_ratio_TTM,Wk_change_rel
AZO,"AutoZone, Inc.",3177.67,29.31,0.0093,121702,141353,54284000000.000,22.03,0.2896
MANH,"Manhattan Associates, Inc.",243.93,6.73,0.0268,392637,475835,14940000000.00,74.60,0.2895
GPOR,Gulfport Energy Corporation,135.88,7.39,0.0516,283309,215419,2462000000.000,2.96,0.2893
GNGYF,Guangshen Railway Company Limited,0.3093,0,0,419060,10564,3324000000.000,15.47,0.2888
WM,"Waste Management, Inc.",207.76,1.69,0.0082,1492000.000,1744000.000,83377000000.000,32.98,0.2884
CACI,CACI International Inc,461.12,2.79,0.006,123389,102601,10281000000.000,26.67,0.2883
UWMC,UWM Holdings Corporation,8.81,0.66,0.081,3572000.000,1408000.000,14075000000.000,110.13,0.288
CBZ,"CBIZ, Inc.",71.05,2.00,0.0274,787223,325661,3564000000.000,30.49,0.2876
HALO,"Halozyme Therapeutics, Inc.",54.09,0.96,0.0174,1178000.000,1304000.000,6884000000.000,22.44,0.2876
IR,Ingersoll Rand Inc.,87.42,3.81,0.0418,6027000.000,2835000.000,35298000000.000,43.28,0.2873
CHBJF,China CITIC Bank Corporation Limited,0.5908,0,0,857201,0,42864000000.000,3.69,0.2871
GD,General Dynamics Corporation,292.39,1.06,0.0036,796537,1018000.000,80342000000.000,22.83,0.287
CIBEY,Commercial International Bank (Egypt) S.A.E.,1.62,0,0,26500,24724,5051000000.000,6.00,0.2857
ECL,Ecolab Inc.,237.2,3.04,0.0127,1650000.00,1099000.000,67492000000.000,39.87,0.2856
PKG,Packaging Corporation of America,196.69,1.31,0.0066,377282,540003,17662000000.000,24.68,0.2851
RCL,Royal Caribbean Cruises Ltd.,138.85,9.24,0.0624,4882000.000,2246000.000,35743000000.000,15.16,0.2849
WSO,"Watsco, Inc.",467.39,3.72,0.0079,235778,282912,18971000000.000,37.04,0.2848
DSGX,The Descartes Systems Group Inc.,95.72,3.81,0.0383,185229,152593,8174000000.000,68.37,0.2843
MC,Moelis & Company,62.22,2.03,0.0316,1004000.000,593745,4378000000.000,414.80,0.2842
PNC,"The PNC Financial Services Group, Inc.",170,5.99,0.034,2624000.000,1746000.000,67574000000.000,14.25,0.284
POST,"Post Holdings, Inc.",113.71,3.29,0.0298,938625,470306,6889000000.000,21.21,0.2838
REZI,"Resideo Technologies, Inc.",20.3,1.11,0.0518,674332,669491,2965000000.000,15.26,0.2832
C,Citigroup Inc.,58.76,4.52,0.0714,26881000.000,12498000.000,112102000000.000,16.23,0.2821
MTH,Meritage Homes Corporation,191.31,4.67,0.0238,459060,467974,6950000000.00,8.41,0.2821
EBAY,eBay Inc.,56.2,0.03,0.0005,5552000.000,4771000.000,27482000000.000,10.93,0.2816
AJG,Arthur J. Gallagher & Co.,287.14,0.02,0.0001,712439,818890,62912000000.000,56.19,0.2815
HEI-A,HEICO Corporation,182.49,6.97,0.0368,164272,243214,27988000000.000,57.39,0.281
LAMR,Lamar Advertising Company,115.56,3.44,0.0289,889448,392393,11821000000.000,23.73,0.2809
BX,Blackstone Inc.,133.05,3.98,0.029,4132000.000,3366000.000,162507000000.000,50.78,0.2802
LOGI,Logitech International S.A.,87.51,0.19,0.0022,1430000.00,477135,13373000000.000,19.89,0.2801
WMT,Walmart Inc.,68.46,1.33,0.0191,19745000.000,15674000.000,550661000000.000,29.38,0.2797
AMT,American Tower Corporation,234.64,6.71,0.0294,4711000.000,2155000.000,109596000000.000,44.02,0.2786
ESGR,Enstar Group Limited,326.91,0.66,0.002,242704,100470,4794000000.000,5.66,0.2782
RBA,"RB Global, Inc.",74.77,1.32,0.0173,1209000.000,1612000.000,13737000000.000,40.42,0.2772
USFD,US Foods Holding Corp.,53.95,0.29,0.0053,1696000.000,1853000.000,13265000000.000,26.58,0.2772
ADUS,Addus HomeCare Corporation,120.32,1.63,0.0134,109303,152638,2177000000.000,29.93,0.2769
GOOG,Alphabet Inc.,168.4,4.05,0.0235,18674000.000,17242000.000,2061000000000.000,24.16,0.2763
R,"Ryder System, Inc.",131.13,7.19,0.052,338078,262761,5676000000.000,12.10,0.2763
NMIH,"NMI Holdings, Inc.",37.69,0.53,0.0139,485021,517291,3003000000.000,8.91,0.275
FIS,"Fidelity National Information Services, Inc.",74.36,0.73,0.0097,1867000.000,3732000.000,41363000000.000,103.28,0.2748
SBRA,"Sabra Health Care REIT, Inc.",16.43,0.27,0.017,2618000.000,1949000.000,3803000000.000,78.24,0.2746
SFBS,"ServisFirst Bancshares, Inc.",75.58,1.64,0.0212,326432,219603,4121000000.000,20.88,0.2745
NYT,The New York Times Company,52.02,1.33,0.0249,984263,1109000.000,8547000000.000,34.45,0.2744
HNORF,Harvey Norman Holdings Limited,2.89,0,0,28860,0,3904000000.000,14.45,0.2731
AFL,Aflac Incorporated,99.24,2.41,0.0237,3444000.000,2151000.000,55577000000.000,10.46,0.2731
FANG,"Diamondback Energy, Inc.",189.06,9.16,0.0462,1929000.000,1324000.000,33718000000.000,10.66,0.2724
FERG,Ferguson Enterprises Inc.,205.4,10.93,0.0505,1323000.000,1153000.000,41356000000.000,22.47,0.2719
IBOC,International Bancshares Corporation,61.27,2.40,0.0377,295965,226511,3811000000.000,9.44,0.2717
IP,International Paper Company,45.94,0.69,0.0148,6446000.000,6784000.000,15958000000.000,35.07,0.2712
WFRD,Weatherford International plc,105.67,6.25,0.0558,1044000.000,954983,7731000000.000,15.75,0.271
DUK,Duke Energy Corporation,113.92,1.32,0.0117,4004000.000,2817000.000,87920000000.00,20.38,0.2706
JPM,JPMorgan Chase & Co.,199.14,8.82,0.0424,17962000.000,9263000.000,566585000000.000,11.10,0.2703
PFSI,"PennyMac Financial Services, Inc.",97.99,2.67,0.028,717581,252591,5016000000.000,26.85,0.2703
ITT,ITT Inc.,129.73,9.49,0.0682,553236,420741,10599000000.000,24.71,0.2694
AGO,Assured Guaranty Ltd.,79.59,1.42,0.0175,250742,413537,4333000000.000,6.19,0.268
ELF,"e.l.f. Beauty, Inc.",165.95,1.67,0.01,1678000.000,1570000.00,9357000000.000,75.09,0.2678
ETN,Eaton Corporation plc,280.26,17.62,0.0592,4044000.000,2302000.000,111572000000.000,30.87,0.2676
OII,"Oceaneering International, Inc.",26.43,2.55,0.088,976658,870501,2682000000.000,21.84,0.2676
GOOGL,Alphabet Inc.,166.66,4.10,0.024,28893000.000,24045000.000,2061000000000.000,23.91,0.2671
CCS,"Century Communities, Inc.",97.42,3.69,0.0365,279617,303417,3053000000.000,9.72,0.267
LILAK,Liberty Latin America Ltd.,10.3,0.19,0.0181,1348000.000,1030000.00,2027000000.000,0,0.2669
PALAF,Paladin Energy Ltd,6.33,0.07,0.0109,40704,54367,2019000000.000,35.17,0.266
SHW,The Sherwin-Williams Company,347.25,3.13,0.0089,1218000.000,1795000.000,87597000000.000,35.33,0.2659
BJ,"BJ's Wholesale Club Holdings, Inc.",86.85,0.95,0.0108,915342,1497000.000,11526000000.000,22.50,0.2651
HGTY,"Hagerty, Inc.",10.75,0.34,0.0307,42385,126708,3620000000.00,134.38,0.2647
UBS,UBS Group AG,28.03,1.13,0.0388,3022000.000,1788000.000,89876000000.000,3.24,0.2643
MIR,"Mirion Technologies, Inc.",10.09,0.21,0.0204,2048000.000,919209,2341000000.000,0,0.2628
BCPC,Balchem Corporation,171.47,4.52,0.0257,150781,113764,5563000000.000,47.90,0.2627
CEIX,CONSOL Energy Inc.,92.07,4.82,0.0497,509962,400377,2706000000.000,5.54,0.2626
SPG,"Simon Property Group, Inc.",151.07,2.37,0.0154,1433000.000,1452000.000,56619000000.000,19.22,0.2625
FI,"Fiserv, Inc.",158.92,2.47,0.0153,3082000.000,2458000.000,91494000000.000,27.64,0.2625
MFC,Manulife Financial Corporation,24.74,0.93,0.0362,1826000.000,2340000.00,44277000000.000,14.64,0.2622
CSCCF,Capstone Copper Corp.,6.28,0.06,0.0096,29649,306446,4728000000.000,0,0.2621
VIK,Viking Holdings Ltd,32.93,2.07,0.0591,2365000.000,1647000.000,14208000000.000,0,0.2617
ACGL,Arch Capital Group Ltd.,98.67,1.57,0.0162,3285000.000,1612000.000,37100000000.0,6.94,0.2613
TRV,"The Travelers Companies, Inc.",214.53,2.48,0.0117,1852000.000,1235000.000,48898000000.000,13.59,0.2611
TOWN,TowneBank,31.88,0.29,0.009,401396,294770,2358000000.000,15.94,0.2606
ICLR,ICON Public Limited Company,317.08,10.07,0.0308,409933,605301,26259000000.000,36.78,0.2604
EFGIF,EFG International AG,11.65,0,0,119104,0,4444000000.000,11.53,0.2595
VZ,Verizon Communications Inc.,40.97,0.12,0.0029,26064000.000,17480000.00,172464000000.000,15.40,0.2595
ABBV,AbbVie Inc.,189.29,0.42,0.0022,5114000.000,5497000.000,334262000000.000,63.31,0.2592
AEP,"American Electric Power Company, Inc.",101.79,0.55,0.0054,4441000.000,2607000.000,54164000000.000,20.36,0.2585
ATEYY,Advantest Corporation,41.41,1.78,0.0412,35234,181138,31238000000.000,59.16,0.2583
EXR,Extra Space Storage Inc.,164.95,5.09,0.0318,1446000.000,937417,36398000000.000,45.07,0.2582
PSO,Pearson plc,13.45,0.04,0.003,410214,335977,9082000000.000,21.02,0.2582
PHYS,Sprott Physical Gold Trust,18.96,0,0,3676000.000,1720000.00,7440000000.00,9.67,0.2581
NSIT,"Insight Enterprises, Inc.",181.52,16.24,0.0821,449146,188054,5915000000.000,22.52,0.2576
BBVA,"Banco Bilbao Vizcaya Argentaria, S.A.",9.68,0.22,0.0222,1420000.00,1339000.000,55789000000.000,5.98,0.2571
KTOS,"Kratos Defense & Security Solutions, Inc.",20.98,1.05,0.0477,833712,1021000.000,3149000000.000,0,0.2563
IONS,"Ionis Pharmaceuticals, Inc.",49.13,2.19,0.0427,1352000.000,1364000.000,7183000000.000,0,0.2559
MTSI,"MACOM Technology Solutions Holdings, Inc.",97.13,2.52,0.0253,933664,719440,7012000000.000,98.11,0.2556
SBGSY,Schneider Electric S.E.,44.54,0.06,0.0013,19984,202245,129697000000.000,28.55,0.2554
AUR,"Aurora Innovation, Inc.",3.84,0.2300,0.0565,22691000.000,11192000.000,6472000000.000,0,0.2549
DFS,Discover Financial Services,129.09,7.08,0.052,1557000.000,1319000.000,32411000000.000,11.39,0.254
WCN,"Waste Connections, Inc.",179.49,0.68,0.0038,904074,896124,46305000000.000,53.74,0.2535
STN,Stantec Inc.,84.25,3.29,0.0376,94317,107545,9610000000.00,37.61,0.2524
CNS,"Cohen & Steers, Inc.",82.78,1.50,0.0178,184369,196879,4185000000.000,32.46,0.2523
RDDT,"Reddit, Inc.",57.58,1.80,0.0303,2904000.000,3501000.000,9415000000.000,0,0.2517
SSNC,"SS&C Technologies Holdings, Inc.",71.59,0.58,0.008,1158000.000,1012000.000,17570000000.00,25.84,0.2514
KSPI,Joint Stock Company Kaspi.kz,120,4.32,0.0347,305870,240241,24308000000.000,11.76,0.2504
MNDY,monday.com Ltd.,203.61,13.47,0.0621,693647,768741,10135000000.000,496.61,0.2494
RL,Ralph Lauren Corporation,164.4,8.20,0.0475,1197000.000,885450,10300000000.0,16.91,0.2491
IBKR,"Interactive Brokers Group, Inc.",112.53,6.48,0.0544,1475000.000,873462,47540000000.00,17.81,0.2489
JHX,James Hardie Industries plc,33.83,0.57,0.0166,39595,78811,14842000000.000,29.16,0.2479
RDN,Radian Group Inc.,34.94,0.66,0.0185,907014,829062,5281000000.000,9.27,0.2479
DLR,"Digital Realty Trust, Inc.",150.84,1.45,0.0095,1595000.000,1850000.00,50361000000.000,43.34,0.2477
FBK,FB Financial Corporation,44.21,0.68,0.0151,357495,169295,2062000000.000,17.76,0.2471
MAS,Masco Corporation,74.97,0.95,0.0125,1888000.000,1845000.000,16362000000.000,18.33,0.247
BWXT,"BWX Technologies, Inc.",94.39,4.19,0.0425,901169,558000,8628000000.000,34.20,0.2469
STRA,"Strategic Education, Inc.",94.84,2.02,0.0209,135194,145733,2335000000.000,19.47,0.2463
CEF,Sprott Physical Gold and Silver Trust,22.6,0.01,0.0004,828287,437567,4641000000.000,12.35,0.2459
SPGI,S&P Global Inc.,486.04,4.49,0.0092,940631,1103000.000,152131000000.000,46.07,0.245
MMSI,"Merit Medical Systems, Inc.",88.74,4.62,0.0549,1040000.00,396911,5165000000.000,44.15,0.2444
CFG,"Citizens Financial Group, Inc.",39.2,1.51,0.0371,7797000.000,5318000.000,17756000000.000,14.79,0.244
GPK,Graphic Packaging Holding Company,28.92,0.63,0.0213,2257000.000,2467000.000,8679000000.000,12.36,0.2439
ABCB,Ameris Bancorp,56.32,2.09,0.0358,561115,350862,3890000000.00,12.52,0.243
ETR,Entergy Corporation,120.8,0.02,0.0002,2039000.000,1644000.000,25831000000.000,14.43,0.2424
CARG,"CarGurus, Inc.",23.33,0.77,0.032,746576,792832,2431000000.000,80.45,0.2423
ORI,Old Republic International Corporation,34.63,0.13,0.0038,1093000.000,1377000.000,9414000000.000,14.49,0.2417
CMPR,Cimpress plc,88.96,6.63,0.0694,238255,141814,2231000000.000,27.20,0.2416
PRFT,"Perficient, Inc.",75.25,0.06,0.0008,575095,766137,2645000000.000,32.16,0.2407
LILA,Liberty Latin America Ltd.,10.2,0.20,0.0192,377893,350867,2028000000.000,0,0.2394
L,Loews Corporation,78.69,0.51,0.0064,569306,712775,17273000000.000,11.54,0.2392
OUT,OUTFRONT Media Inc.,15.03,0.88,0.0553,2677000.000,1519000.000,2493000000.000,0,0.2391
DVA,DaVita Inc.,139.52,2.00,0.0145,494809,823450,12236000000.000,15.82,0.2382
MSFT,Microsoft Corporation,408.49,8.62,0.0207,29311000.000,19316000.000,3036000000000.000,34.59,0.2374
CHBAF,"The Chiba Bank, Ltd.",8.66,0,0,15513,82,6196000000.000,14.93,0.2371
VTR,"Ventas, Inc.",56.4,1.10,0.0199,2935000.000,2105000.000,23302000000.000,0,0.2371
ICFI,"ICF International, Inc.",160.41,14.39,0.0985,223880,120875,3009000000.000,30.85,0.2368
SRUUF,Sprott Physical Uranium Trust Fund,17.28,0.09,0.0052,280231,503172,4461000000.000,1.64,0.2361
ROST,"Ross Stores, Inc.",140.24,2.74,0.0191,2132000.000,2483000.000,46781000000.000,23.65,0.236
KMPR,Kemper Corporation,63.67,0.48,0.0076,472629,318646,4099000000.000,0,0.2358
PSLV,Sprott Physical Silver Trust,9.77,0,0,5002000.000,4524000.000,4740000000.00,42.48,0.2351
INTU,Intuit Inc.,623.92,13.90,0.0218,1637000.000,1457000.000,174415000000.000,57.82,0.2348
BAM,Brookfield Asset Management Ltd.,40.76,1.23,0.0293,977732,1281000.000,15924000000.000,38.09,0.234
VVV,Valvoline Inc.,44.83,1.16,0.0252,1239000.000,1198000.000,5777000000.000,30.29,0.234
WF,Woori Financial Group Inc.,33.05,1.29,0.0376,62830,63443,8192000000.000,4.91,0.2332
AVTR,"Avantor, Inc.",25.6,0.90,0.034,10029000.000,8957000.000,17404000000.000,49.23,0.2331
ET,Energy Transfer LP,15.95,0.24,0.0148,20873000.000,13751000.000,53774000000.000,14.63,0.2326
GFI,Gold Fields Limited,16.42,0.54,0.0318,2837000.000,3008000.000,15368000000.000,20.78,0.23
SNV,Synovus Financial Corp.,41.97,2.44,0.0549,2105000.000,1365000.000,6043000000.000,25.75,0.2297
OKE,"ONEOK, Inc.",80.17,1.89,0.023,3378000.000,2412000.000,46791000000.000,18.95,0.2296
PBA,Pembina Pipeline Corporation,38.19,0.28,0.0073,1301000.000,1187000.000,22132000000.000,16.97,0.2296
MLM,"Martin Marietta Materials, Inc.",568.25,16.64,0.0284,400827,462512,35027000000.000,16.69,0.2293
AAPL,Apple Inc.,219.86,1.50,0.0069,98084000.000,65593000.000,3343000000000.000,33.46,0.2293
AMK,"AssetMark Financial Holdings, Inc.",34.65,0.06,0.0017,628559,485154,2590000000.00,18.05,0.2279
MUFG,"Mitsubishi UFJ Financial Group, Inc.",9.82,1.23,0.1113,4068000.000,2106000.000,118425000000.000,11.69,0.2275
ZION,"Zions Bancorporation, National Association",46.78,1.84,0.0378,3063000.000,1601000.000,6909000000.000,11.75,0.2265
RBC,RBC Bearings Incorporated,276.55,11.48,0.0399,285727,174909,8084000000.000,40.67,0.2259
LHX,"L3Harris Technologies, Inc.",230.19,0.97,0.0042,897593,845950,43668000000.000,36.89,0.2249
WMB,"The Williams Companies, Inc.",42.2,0.91,0.0211,4424000.000,6079000.000,51431000000.000,17.30,0.2243
CMI,Cummins Inc.,290.36,15.73,0.0514,1186000.000,908893,39793000000.000,20.78,0.2239
ARLP,"Alliance Resource Partners, L.P.",23.87,0.88,0.0356,572288,382574,3057000000.000,5.91,0.2235
DOV,Dover Corporation,175.42,3.73,0.0208,968973,1043000.000,24113000000.000,16.33,0.2235
FJTSY,Fujitsu Limited,15.91,0.12,0.0076,21250,257859,29587000000.000,16.75,0.2224
EXLS,"ExlService Holdings, Inc.",34.03,1.35,0.0413,1723000.000,984217,5493000000.000,31.51,0.2219
DHR,Danaher Corporation,276.75,4.01,0.0143,3109000.000,3113000.000,199872000000.000,50.78,0.2212
FULT,Fulton Financial Corporation,17.86,0.71,0.0382,1504000.000,1724000.000,3248000000.000,10.63,0.2208
ITGR,Integer Holdings Corporation,111.77,4.39,0.0378,497243,321693,3748000000.000,36.53,0.2206
ORLY,"O'Reilly Automotive, Inc.",1137.02,3.62,0.0032,452118,428972,65991000000.000,28.63,0.2203
PH,Parker-Hannifin Corporation,518.51,16.03,0.03,694928,733495,66650000000.00,24.39,0.2202
LMT,Lockheed Martin Corporation,548.77,0.09,0.0002,1480000.00,1008000.000,130804000000.000,19.92,0.2201
APG,APi Group Corporation,34.33,1.92,0.053,3160000.00,2113000.000,9430000000.00,0,0.2195
AIZ,"Assurant, Inc.",173.25,1.29,0.0074,387483,346669,9007000000.000,12.12,0.2192
OSBGF,OSB Group Plc,4.73,0,0,25201,0,2164000000.000,5.70,0.2191
THG,"The Hanover Insurance Group, Inc.",138.34,3.31,0.0245,311116,183911,4978000000.000,18.37,0.2182
LIF,"Life360, Inc.",32.86,0.63,0.0188,130949,254922,2412000000.000,0,0.217
SNMYF,Suncorp Group Limited,11.245,0,0,18826,353,14307000000.000,19.06,0.217
XYL,Xylem Inc.,130.15,3.18,0.0239,1533000.000,1273000.000,31613000000.000,40.17,0.2168
NBTB,NBT Bancorp Inc.,45.59,1.28,0.0273,243657,209762,2150000000.00,17.74,0.2167
ESI,Element Solutions Inc,25.15,1.00,0.0382,1721000.000,1518000.000,6090000000.00,31.44,0.2162
ADDYY,adidas AG,120.42,0.73,0.006,28602,87122,43002000000.000,204.10,0.216
XENE,Xenon Pharmaceuticals Inc.,43.17,0.56,0.0128,434257,421156,3258000000.000,0,0.2157
BTGOF,BT Group plc,1.75,0,0,20000,127438,17424000000.000,15.91,0.2153
ARMK,Aramark,33.31,0.09,0.0027,2217000.000,2176000.000,8760000000.00,12.43,0.2147
MDU,"MDU Resources Group, Inc.",25.94,0.68,0.0255,1251000.000,1147000.000,5289000000.000,10.63,0.2127
OR,Osisko Gold Royalties Ltd,17.07,0.17,0.0099,609733,754854,3176000000.000,0,0.2124
EPRT,"Essential Properties Realty Trust, Inc.",29.37,0.39,0.0131,1336000.000,1401000.000,5166000000.000,25.10,0.2121
PM,Philip Morris International Inc.,117.82,0.36,0.0031,6109000.000,4904000.000,183187000000.000,20.82,0.212
JAPAY,Japan Tobacco Inc.,13.15,0.05,0.0038,19247,26043,49413000000.000,13.99,0.212
MFG,"Mizuho Financial Group, Inc.",4.07,0.4400,0.0976,2090000.00,726711,51877000000.000,10.71,0.2113
MTX,Minerals Technologies Inc.,73.55,2.77,0.0363,178092,186079,2366000000.000,27.55,0.2111
AMAT,"Applied Materials, Inc.",181.81,14.49,0.0738,12109000.000,5739000.000,150534000000.000,20.87,0.209
SHAK,Shake Shack Inc.,96.43,5.98,0.0584,2376000.000,953411,4095000000.000,153.06,0.2085
VGR,Vector Group Ltd.,13.4,0.10,0.0075,1256000.000,1464000.000,2109000000.000,10.63,0.2072
TRI,Thomson Reuters Corporation,157.43,1.44,0.0091,460016,470146,70791000000.000,30.57,0.207
BKPKF,Bank Polska Kasa Opieki S.A.,34.82,0,0,40709,0,10613000000.000,6.45,0.1962
ATLCY,Atlas Copco AB,14.7,0.04,0.0027,16771,33691,76618000000.000,26.25,0.2059
CIGI,Colliers International Group Inc.,136.22,4.08,0.0291,304261,121920,7009000000.000,45.26,0.2057
GBCI,"Glacier Bancorp, Inc.",40.95,1.52,0.0358,615813,559085,4643000000.000,24.97,0.2055
MPLX,MPLX LP,42.12,0.46,0.0108,2077000.000,1666000.000,43057000000.000,10.88,0.2052
ADX,"Adams Diversified Equity Fund, Inc.",21.07,0.29,0.0136,147739,166498,2614000000.000,4.14,0.2047
FTDR,"Frontdoor, Inc.",44,0.50,0.0112,1114000.000,764054,3358000000.000,16.92,0.2045
BOOT,"Boot Barn Holdings, Inc.",118.14,9.39,0.0736,1242000.000,803598,3604000000.000,24.61,0.2044
VNO,Vornado Realty Trust,28.49,0.82,0.028,2215000.000,1722000.000,5915000000.000,189.93,0.2041
WMS,"Advanced Drainage Systems, Inc.",161.53,7.62,0.045,451184,520146,12520000000.00,25.04,0.204
PTC,PTC Inc.,172.05,3.82,0.0217,1279000.000,802756,20669000000.000,70.51,0.204
RDY,Dr. Reddy's Laboratories Limited,83.2,0.67,0.0081,168106,270382,13857000000.000,20.90,0.2035
SHECY,"Shin-Etsu Chemical Co., Ltd.",19.48,0.01,0.0005,29515,274119,79067000000.000,22.92,0.2032
TBBK,"The Bancorp, Inc.",48.54,1.08,0.0218,886759,610651,2391000000.000,12.67,0.2027
ETTYF,Essity AB (publ),27.7,0,0,18074,656,19907000000.000,20.52,0.2017
GHC,Graham Holdings Company,728.39,10.35,0.014,18644,18717,3205000000.000,24.09,0.2016
AMG,"Affiliated Managers Group, Inc.",169.55,9.37,0.0524,179971,311716,5403000000.000,9.87,0.2014
ATR,"AptarGroup, Inc.",145.69,1.34,0.0091,213450,259864,9672000000.000,30.67,0.2012
ABM,ABM Industries Incorporated,54.75,0.55,0.0099,359680,612943,3436000000.000,14.30,0.2007
TOST,"Toast, Inc.",24.45,0.80,0.0317,8883000.000,7632000.000,13574000000.000,0,0.2003
PSX,Phillips 66,133.76,7.19,0.051,2672000.000,2312000.000,55988000000.000,11.47,0.2003
APO,"Apollo Global Management, Inc.",103.53,12.44,0.1073,8521000.000,2593000.000,58909000000.000,11.19,0.2001
EA,Electronic Arts Inc.,148.83,0.43,0.0029,1822000.000,2464000.000,39549000000.000,35.10,0.1998
AXTA,Axalta Coating Systems Ltd.,35.21,1.43,0.039,2428000.000,1981000.000,7722000000.000,26.08,0.1997
GMED,"Globus Medical, Inc.",69.1,1.00,0.0143,661333,1045000.000,9332000000.000,127.96,0.1992
KEY,KeyCorp,14.45,0.77,0.0506,19278000.000,13172000.000,13629000000.000,19.01,0.1992
FCN,"FTI Consulting, Inc.",221.65,2.07,0.0094,185395,149543,7958000000.000,24.09,0.1991
RUSHA,"Rush Enterprises, Inc.",52.17,2.68,0.0489,650166,329390,4011000000.000,13.88,0.1989
BKU,"BankUnited, Inc.",35.64,1.05,0.0286,842422,795288,2664000000.000,15.77,0.1984
WIT,Wipro Limited,5.92,0.18,0.0295,1445000.000,2615000.000,31318000000.000,22.77,0.1984
NEM,Newmont Corporation,48.51,1.04,0.021,9105000.000,7952000.000,55662000000.000,0,0.1984
GOLF,Acushnet Holdings Corp.,69.34,1.67,0.0235,246591,250050,4373000000.000,23.67,0.1982
RMD,ResMed Inc.,223.64,9.08,0.0423,2455000.000,1049000.000,32854000000.000,32.36,0.1981
UL,Unilever PLC,62.54,0.91,0.0148,4789000.000,2671000.000,155838000000.000,21.94,0.1979
RNR,RenaissanceRe Holdings Ltd.,234.67,2.81,0.0121,406291,304490,12239000000.000,4.52,0.1975
IBTX,"Independent Bank Group, Inc.",53.5,2.22,0.0398,265027,318691,2214000000.000,0,0.1971
IFF,International Flavors & Fragrances Inc.,96.14,2.70,0.0273,1876000.000,1488000.000,24549000000.000,0,0.1967
AZTA,"Azenta, Inc.",56.74,3.12,0.0521,463497,519553,3059000000.000,0,0.1963
FROG,JFrog Ltd.,34.99,1.03,0.0286,876826,1205000.000,3794000000.000,0,0.1962
OHI,"Omega Healthcare Investors, Inc.",38.26,1.56,0.0425,3287000.000,1620000.00,10149000000.000,28.98,0.1956
GFL,GFL Environmental Inc.,39.99,0.12,0.003,1886000.000,1364000.000,15058000000.000,0,0.1952
TRP,TC Energy Corporation,42.77,0.28,0.0065,2894000.000,2915000.000,44373000000.000,17.82,0.195
SXT,Sensient Technologies Corporation,73.68,2.33,0.0307,183013,169404,3121000000.000,35.59,0.1949
FER,Ferrovial SE,39.55,0.75,0.0193,15398,24901,28666000000.000,35.95,0.1949
WWD,"Woodward, Inc.",152.36,2.55,0.0165,667975,473804,9282000000.000,25.44,0.1948
FFIV,"F5, Inc.",191.99,3.49,0.0179,518849,554372,11190000000.00,20.69,0.1942
HIW,"Highwoods Properties, Inc.",29.92,0.72,0.0235,820090,856590,3236000000.000,21.22,0.1939
EXEL,"Exelixis, Inc.",24.17,0.05,0.0021,1970000.00,1642000.000,7041000000.000,37.18,0.1936
WAT,Waters Corporation,345.66,6.87,0.0195,696550,513979,20519000000.000,34.50,0.1931
NI,NiSource Inc.,31.81,0.05,0.0016,5210000.00,4254000.000,14261000000.000,20.66,0.1927
NEU,NewMarket Corporation,550.91,10.24,0.0182,22706,34164,5285000000.000,12.85,0.1924
PWR,"Quanta Services, Inc.",240.92,13.96,0.0548,1786000.000,992656,35495000000.000,45.46,0.192
GEN,Gen Digital Inc.,25.16,0.08,0.0032,5833000.000,5317000.000,15479000000.000,26.21,0.1913
PLXS,Plexus Corp.,117.71,6.82,0.0548,170180,135035,3205000000.000,29.65,0.191
FLS,Flowserve Corporation,46.82,2.13,0.0435,786494,979106,6151000000.000,24.13,0.1904
OC,Owens Corning,169.68,13.14,0.0719,897899,643682,14704000000.000,13.72,0.1902
CWK,Cushman & Wakefield plc,12.4,0.30,0.0236,1988000.000,2671000.000,2843000000.000,155.00,0.19
KMI,"Kinder Morgan, Inc.",20.68,0.39,0.0185,16099000.000,14224000.000,45898000000.000,18.97,0.1899
SU,Suncor Energy Inc.,36.74,1.80,0.0467,5134000.000,4785000.000,47208000000.000,8.41,0.1898
CINF,Cincinnati Financial Corporation,130.35,0.41,0.0032,839336,672511,20366000000.000,9.56,0.188
