Symbol,Company_name,Price,Change_abs,Change_rel,Volume,Avg_vol_3M,Market_cap,PE_ratio_TTM,Wk_change_rel
FBP,First BanCorp.,20.36,0.65,0.0309,1629000.000,1021000.000,3336000000.000,11.13,0.3187
ICLR,ICON Public Limited Company,317.08,10.07,0.0308,409933,605301,26259000000.000,36.78,0.2604
ALV,"Autoliv, Inc.",96.69,3.07,0.0308,657396,790227,7743000000.000,12.93,-0.047
BSM,"Black Stone Minerals, L.P.",14.49,0.46,0.0308,891855,426974,3053000000.000,9.35,-0.1878
ORCL,Oracle Corporation,133.28,4.23,0.0308,5801000.000,8609000.000,367301000000.000,35.92,0.148
SSD,"Simpson Manufacturing Co., Inc.",179.02,5.68,0.0308,360151,380925,7547000000.000,22.98,0.1399
POWI,"Power Integrations, Inc.",66.21,2.10,0.0307,733388,390959,3758000000.000,71.97,-0.237
STNG,Scorpio Tankers Inc.,74.14,2.35,0.0307,1357000.000,800185,3942000000.000,5.80,0.4846
SFM,"Sprouts Farmers Market, Inc.",97.67,3.09,0.0307,1477000.000,1381000.000,9780000000.00,30.71,1.5575
HMC,"Honda Motor Co., Ltd.",30.03,0.95,0.0307,1202000.000,814200,49056000000.000,6.63,-0.0372
HGTY,"Hagerty, Inc.",10.75,0.34,0.0307,42385,126708,3620000000.00,134.38,0.2647
SXT,Sensient Technologies Corporation,73.68,2.33,0.0307,183013,169404,3121000000.000,35.59,0.1949
SWKS,"Skyworks Solutions, Inc.",104.7,3.31,0.0306,3253000.000,2657000.000,16722000000.000,21.63,-0.0497
RF,Regions Financial Corporation,20.88,0.66,0.0306,8259000.000,7688000.000,19106000000.000,11.73,-0.0048
CLBT,Cellebrite DI Ltd.,12.98,0.41,0.0306,1225000.000,1297000.000,2665000000.000,0,0.7612
HASI,"HA Sustainable Infrastructure Capital, Inc.",31.14,0.98,0.0305,1574000.000,1256000.000,3669000000.000,13.84,0.4344
CLH,"Clean Harbors, Inc.",235,7.39,0.0305,456023,302569,12684000000.000,32.46,0.3914
BRBR,"BellRing Brands, Inc.",49.67,1.56,0.0305,1541000.000,1574000.000,6479000000.000,34.73,0.3597
OBDC,Blue Owl Capital Corporation,14.98,0.47,0.0304,3777000.000,1993000.000,5838000000.000,7.57,0.0662
NWS,News Corporation,27.14,0.85,0.0304,652037,769050,15115000000.000,73.35,0.3149
NUE,Nucor Corporation,151.05,4.73,0.0304,2176000.000,1557000.000,36216000000.000,10.88,-0.1076
BVN,Compañía de Minas Buenaventura S.A.A.,14.69,0.46,0.0304,1501000.000,1310000.00,3904000000.000,36.72,0.8809
TXN,Texas Instruments Incorporated,187.46,5.87,0.0304,8050000.00,5345000.000,171160000000.00,32.49,0.1095
RDDT,"Reddit, Inc.",57.58,1.80,0.0303,2904000.000,3501000.000,9415000000.000,0,0.2517
CTSH,Cognizant Technology Solutions Corporation,74,2.31,0.0303,3846000.000,3839000.000,36679000000.000,16.86,0.0374
LION,Lionsgate Studios Corp.,7.05,0.22,0.0303,313240,117829,2035000000.000,0,-0.3198
TGNA,TEGNA Inc.,15.1,0.47,0.0302,1360000.00,2189000.000,2561000000.000,5.24,-0.1159
INFA,Informatica Inc.,23.8,0.74,0.0302,2468000.000,1626000.000,7210000000.00,42.50,0.0943
SHC,Sotera Health Company,13.22,0.41,0.0301,1509000.000,1023000.000,3742000000.000,69.58,-0.2173
OMC,Omnicom Group Inc.,92,2.85,0.03,1868000.000,1604000.000,18000000000,12.72,0.1287
PH,Parker-Hannifin Corporation,518.51,16.03,0.03,694928,733495,66650000000.00,24.39,0.2202
ALIT,"Alight, Inc.",7.12,0.22,0.03,4967000.000,5984000.000,4024000000.000,0,-0.1483
BANF,BancFirst Corporation,101.35,3.13,0.03,169886,83420,3347000000.000,16.92,0.0054
FSK,FS KKR Capital Corp.,19.47,0.60,0.0299,2126000.000,1251000.000,5453000000.000,8.15,-0.0461
FFIN,"First Financial Bankshares, Inc.",35.42,1.09,0.0299,645750,673395,5060000000.00,25.12,0.0895
SAIA,"Saia, Inc.",383.24,11.77,0.0298,549754,493866,10163000000.000,27.01,-0.1068
DYN,"Dyne Therapeutics, Inc.",40.83,1.25,0.0297,762428,1243000.000,4061000000.000,0,2.532
AZEK,The AZEK Company Inc.,42.17,1.29,0.0297,1835000.000,2025000.000,6137000000.000,40.55,0.3379
ALTR,Altair Engineering Inc.,82.79,2.53,0.0297,807137,621772,7028000000.000,258.72,0.321
JLL,Jones Lang LaSalle Incorporated,239.28,7.31,0.0296,522335,296548,11380000000.00,38.47,0.3763
PSEC,Prospect Capital Corporation,5.25,0.16,0.0296,3283000.000,1626000.000,2193000000.000,17.50,-0.1732
WIT,Wipro Limited,5.92,0.18,0.0295,1445000.000,2615000.000,31318000000.000,22.77,0.1984
RS,"Reliance, Inc.",287.22,8.73,0.0295,402334,395796,15802000000.000,14.64,0.0101
GME,GameStop Corp.,21.07,0.64,0.0295,8879000.000,53101000.000,8980000000.00,263.38,0.00
SITE,"SiteOne Landscape Supply, Inc.",135.49,4.10,0.0294,824933,485064,6113000000.000,39.97,-0.1779
EDU,New Oriental Education & Technology Group Inc.,59.94,1.81,0.0293,2563000.000,1663000.000,9966000000.000,33.30,0.0742
BAM,Brookfield Asset Management Ltd.,40.76,1.23,0.0293,977732,1281000.000,15924000000.000,38.09,0.234
PLD,"Prologis, Inc.",123.98,3.74,0.0293,4142000.000,4038000.000,114794000000.000,40.92,-0.0036
VKTX,"Viking Therapeutics, Inc.",53.05,1.60,0.0293,3516000.000,3937000.000,5878000000.000,0,3.1739
CASY,"Casey's General Stores, Inc.",371.93,11.17,0.0292,368430,299438,13803000000.000,27.69,0.5055
QXO,"QXO, Inc.",11.99,0.36,0.0291,3448000.000,612936,4909000000.000,0,-0.573
BWA,BorgWarner Inc.,33.04,0.99,0.0291,2822000.000,2860000.00,7525000000.000,9.92,-0.2206
CIGI,Colliers International Group Inc.,136.22,4.08,0.0291,304261,121920,7009000000.000,45.26,0.2057
BX,Blackstone Inc.,133.05,3.98,0.029,4132000.000,3366000.000,162507000000.000,50.78,0.2802
VFC,V.F. Corporation,16.06,0.48,0.029,11212000.000,8197000.000,6248000000.000,0,-0.1574
CBSH,"Commerce Bancshares, Inc.",61,1.82,0.029,674247,554296,7869000000.000,16.49,0.1338
FITB,Fifth Third Bancorp,39.55,1.18,0.029,5905000.000,4291000.000,26925000000.000,12.60,0.3838
LAMR,Lamar Advertising Company,115.56,3.44,0.0289,889448,392393,11821000000.000,23.73,0.2809
SEE,Sealed Air Corporation,36.35,1.08,0.0289,1099000.000,1289000.000,5293000000.000,14.72,-0.1754
UFPT,"UFP Technologies, Inc.",316.28,9.38,0.0288,51685,55703,2426000000.000,49.50,0.7481
OXY,Occidental Petroleum Corporation,57.67,1.71,0.0288,14823000.000,7060000.00,52837000000.000,16.67,-0.0975
FANUY,Fanuc Corporation,13.53,0.40,0.0287,27290,287512,25778000000.000,29.41,-0.0611
FLUT,Flutter Entertainment plc,187.59,5.54,0.0287,1833000.000,1275000.000,33337000000.000,0,-0.0306
FTV,Fortive Corporation,68.44,2.02,0.0287,2910000.00,1693000.000,23977000000.000,27.49,-0.1275
BKU,"BankUnited, Inc.",35.64,1.05,0.0286,842422,795288,2664000000.000,15.77,0.1984
QCOM,QUALCOMM Incorporated,159.31,4.69,0.0286,16590000.00,10366000.000,177471000000.000,20.35,0.3349
FROG,JFrog Ltd.,34.99,1.03,0.0286,876826,1205000.000,3794000000.000,0,0.1962
INTA,"Intapp, Inc.",33.73,0.99,0.0285,376549,638969,2477000000.000,0,-0.0708
BILL,"BILL Holdings, Inc.",46.77,1.37,0.0285,2271000.000,1625000.000,4964000000.000,0,-0.5831
MLM,"Martin Marietta Materials, Inc.",568.25,16.64,0.0284,400827,462512,35027000000.000,16.69,0.2293
WERN,"Werner Enterprises, Inc.",37.23,1.09,0.0284,1058000.000,995461,2301000000.000,37.61,-0.1878
TDC,Teradata Corporation,30.46,0.89,0.0284,794282,887537,2945000000.000,72.52,-0.451
TFC,Truist Financial Corporation,42.12,1.23,0.0284,10628000.000,7188000.000,56366000000.000,0,0.292
NNI,"Nelnet, Inc.",107.58,3.14,0.0284,58445,82387,3912000000.000,29.00,0.072
IT,"Gartner, Inc.",479.29,13.98,0.0283,285768,405369,36934000000.000,45.65,0.4027
JBHT,"J.B. Hunt Transport Services, Inc.",163.59,4.77,0.0283,1157000.000,906216,16684000000.000,28.16,-0.2102
MLCO,Melco Resorts & Entertainment Limited,5.15,0.15,0.0283,5242000.000,2858000.000,2251000000.000,0,-0.6054
SWK,"Stanley Black & Decker, Inc.",98.63,2.87,0.0283,1917000.000,1582000.000,15185000000.000,0,-0.0012
ODD,Oddity Tech Ltd.,38.49,1.12,0.0283,244611,770648,2189000000.000,30.31,-0.2653
RJF,"Raymond James Financial, Inc.",109,3.17,0.0283,1487000.000,1231000.000,22410000000.00,12.29,0.0006
PAGS,PagSeguro Digital Ltd.,12.04,0.35,0.0282,2647000.000,2907000.000,3842000000.000,12.41,0.1566
NTAP,"NetApp, Inc.",119.05,3.46,0.0282,1758000.000,2094000.000,24473000000.000,25.71,0.5206
CRWD,"CrowdStrike Holdings, Inc.",217.89,6.33,0.0282,8872000.000,7904000.000,53026000000.000,403.50,0.4433
ZS,"Zscaler, Inc.",169.52,4.92,0.0282,2163000.000,2163000.000,25623000000.000,0,0.1664
ST,Sensata Technologies Holding plc,36.24,1.05,0.0282,1771000.000,2054000.000,5471000000.000,604.00,-0.1191
NICE,NICE Ltd.,171.76,4.97,0.0281,303042,700556,11619000000.000,30.84,-0.2191
HOMB,"Home Bancshares, Inc. (Conway, AR)",26.63,0.77,0.0281,1874000.000,1066000.000,5318000000.000,13.94,0.0945
BOX,"Box, Inc.",26.99,0.78,0.0281,1210000.00,1621000.000,3913000000.000,36.97,-0.1327
RVMD,"Revolution Medicines, Inc.",44,1.27,0.0281,1058000.000,1537000.000,7259000000.000,0,0.4845
PBR-A,Petróleo Brasileiro S.A. - Petrobras,12.48,0.36,0.028,4896000.000,5234000.000,87901000000.000,3.63,0.0146
FRHC,Freedom Holding Corp.,79.2,2.28,0.028,40697,77551,4809000000.000,12.51,-0.0023
VNO,Vornado Realty Trust,28.49,0.82,0.028,2215000.000,1722000.000,5915000000.000,189.93,0.2041
WBA,"Walgreens Boots Alliance, Inc.",11.48,0.33,0.0279,14258000.000,18826000.000,9910000000.00,0,-0.6158
ZG,"Zillow Group, Inc.",43.14,1.24,0.0279,800076,565103,10406000000.000,0,-0.2087
LSXMA,The Liberty SiriusXM Group,21.475,0.61,0.0278,1538000.000,1385000.000,7027000000.000,8.39,-0.0846
AEG,Aegon Ltd.,5.95,0.17,0.0278,3176000.000,2130000.00,10603000000.000,0,0.0878
HES,Hess Corporation,137.31,3.92,0.0278,2746000.000,2031000.000,42307000000.000,15.97,-0.0957
LIVN,LivaNova PLC,46.98,1.34,0.0277,621483,689345,2551000000.000,0,-0.1821
MRO,Marathon Oil Corporation,26.65,0.76,0.0277,8057000.000,8244000.000,14908000000.000,11.01,0.0242
MWA,"Mueller Water Products, Inc.",19.65,0.56,0.0277,1680000.00,1420000.00,3060000000.00,30.70,0.4333
MDB,"MongoDB, Inc.",232.7,6.63,0.0277,1670000.00,1751000.000,17069000000.000,0,-0.4147
EPAM,"EPAM Systems, Inc.",208.99,5.95,0.0277,359027,814435,12116000000.000,28.67,-0.1533
GLW,Corning Incorporated,38.94,1.10,0.0275,5527000.000,8198000.000,33321000000.000,76.35,0.1761
CBZ,"CBIZ, Inc.",71.05,2.00,0.0274,787223,325661,3564000000.000,30.49,0.2876
SEIC,SEI Investments Company,65.41,1.84,0.0274,419180,628380,8496000000.000,17.12,0.0373
MTB,M&T Bank Corporation,162.29,4.56,0.0273,1042000.000,888240,27139000000.000,12.03,0.1465
HSBC,HSBC Holdings plc,41.3,1.16,0.0273,3415000.000,1430000.00,156452000000.000,7.12,-0.0053
IFF,International Flavors & Fragrances Inc.,96.14,2.70,0.0273,1876000.000,1488000.000,24549000000.000,0,0.1967
NBTB,NBT Bancorp Inc.,45.59,1.28,0.0273,243657,209762,2150000000.00,17.74,0.2167
MCW,"Mister Car Wash, Inc.",7.13,0.20,0.0273,2226000.000,1974000.000,2295000000.000,33.95,-0.0014
LSXMK,The Liberty SiriusXM Group,21.43,0.60,0.0272,3078000.000,2284000.000,7029000000.000,8.37,-0.0715
SPR,"Spirit AeroSystems Holdings, Inc.",34.32,0.96,0.0272,2195000.000,3552000.000,4000000000,0,0.4799
PBR,Petróleo Brasileiro S.A. - Petrobras,13.59,0.38,0.0272,17995000.000,17001000.000,87901000000.000,3.95,0.0089
MLKN,"MillerKnoll, Inc.",29.37,0.82,0.0272,511841,480840,2051000000.000,26.46,0.4751
SLGN,Silgan Holdings Inc.,51.26,1.43,0.0271,843023,579443,5473000000.000,17.99,0.1582
DT,"Dynatrace, Inc.",41.29,1.15,0.0271,4005000.000,3504000.000,12313000000.000,79.40,-0.1448
GBDC,"Golub Capital BDC, Inc.",14.73,0.41,0.0271,2519000.000,1286000.000,3883000000.000,7.26,0.0447
JOE,The St. Joe Company,59.07,1.64,0.027,169764,177933,3450000000.00,48.42,-0.0486
MRVI,"Maravai LifeSciences Holdings, Inc.",9.37,0.26,0.027,1331000.000,2083000.000,2361000000.000,0,-0.1497
ACVA,ACV Auctions Inc.,15.88,0.44,0.027,1255000.000,1105000.000,2622000000.000,0,-0.0185
FHB,"First Hawaiian, Inc.",23.46,0.65,0.027,605406,721483,3000000000,13.48,0.1427
EE,"Excelerate Energy, Inc.",19.52,0.54,0.0269,165115,216493,2091000000.000,17.91,-0.0762
DTM,"DT Midstream, Inc.",72.85,2.01,0.0269,674783,631053,7075000000.000,17.55,0.3842
MANH,"Manhattan Associates, Inc.",243.93,6.73,0.0268,392637,475835,14940000000.00,74.60,0.2895
HUN,Huntsman Corporation,22.48,0.62,0.0268,2690000.00,1836000.000,3889000000.000,0,-0.2098
CTVA,"Corteva, Inc.",51.58,1.42,0.0268,3784000.000,3262000.000,35706000000.000,40.94,-0.0548
KEP,Korea Electric Power Corporation,7.27,0.20,0.0268,101013,107391,9334000000.000,18.64,-0.0041
BXSL,Blackstone Secured Lending Fund,29.46,0.81,0.0268,2186000.000,912961,5851000000.000,7.86,0.0403
A,"Agilent Technologies, Inc.",139.04,3.82,0.0267,1745000.000,2143000.000,40566000000.000,32.87,0.099
SCCO,Southern Copper Corporation,99.49,2.73,0.0267,1029000.000,1211000.000,77718000000.000,28.26,0.1836
PNR,Pentair plc,83.58,2.29,0.0267,1053000.000,1640000.00,13832000000.000,21.11,0.1726
CVX,Chevron Corporation,148.55,4.07,0.0267,11599000.000,6995000.000,269618000000.000,14.71,-0.0709
MHK,"Mohawk Industries, Inc.",152.31,4.17,0.0266,1154000.000,769612,9613000000.000,0,0.4354
TPH,"Tri Pointe Homes, Inc.",43.17,1.18,0.0266,806225,836579,4040000000.00,9.83,0.3332
WMG,Warner Music Group Corp.,28.26,0.77,0.0265,2185000.000,2634000.000,14636000000.000,27.98,-0.0756
IQV,IQVIA Holdings Inc.,241.78,6.58,0.0265,1141000.000,1257000.000,44076000000.000,31.44,0.1025
EXPD,"Expeditors International of Washington, Inc.",123.13,3.35,0.0265,937711,1414000.000,17392000000.000,26.03,-0.0135
TECH,Bio-Techne Corporation,80.17,2.18,0.0265,799062,999193,12634000000.000,64.14,-0.0138
AMRX,"Amneal Pharmaceuticals, Inc.",6.99,0.19,0.0265,960882,1367000.000,2157000000.000,0,0.5229
PFS,"Provident Financial Services, Inc.",17.3,0.47,0.0264,767898,1328000.000,2256000000.000,17.84,-0.0664
SKT,Tanger Inc.,27.98,0.76,0.0264,1359000.000,717079,3060000000.00,31.09,0.1188
GEF,"Greif, Inc.",63.42,1.72,0.0264,122738,170238,3060000000.00,13.64,-0.1593
EXG,Eaton Vance Tax-Managed Global Diversified Equity Income Fund,8.13,0.22,0.0263,1093000.000,496864,2490000000.00,7.19,0.0226
Z,"Zillow Group, Inc.",44.36,1.20,0.0263,5715000.000,3684000.000,10401000000.000,0,-0.2077
ASH,Ashland Inc.,93.56,2.53,0.0263,281633,326969,4690000000.00,25.85,0.0097
YELP,Yelp Inc.,34.7,0.93,0.0261,804189,710643,2341000000.000,22.10,-0.2392
TPR,"Tapestry, Inc.",38.13,1.02,0.0261,2761000.000,2662000.000,8761000000.000,10.11,-0.1005
IRM,Iron Mountain Incorporated,106.69,2.85,0.026,3465000.000,1964000.000,31296000000.000,136.78,0.7368
USB,U.S. Bancorp,42.35,1.13,0.026,7893000.000,8582000.000,66085000000.000,13.44,0.0556
ADM,Archer-Daniels-Midland Company,58.91,1.57,0.026,3290000.00,3850000.00,28167000000.000,11.74,-0.3245
ARCC,Ares Capital Corporation,20.29,0.54,0.0259,6874000.000,3322000.000,12791000000.000,7.09,0.0341
CSWI,"CSW Industrials, Inc.",306.91,8.16,0.0259,102789,106382,4767000000.000,43.66,0.6533
TRU,TransUnion,85.38,2.27,0.0259,2736000.000,1517000.000,16589000000.000,0,0.0865
DLO,DLocal Limited,7.15,0.19,0.0259,1586000.000,2502000.000,2066000000.000,16.25,-0.477
ZWS,Zurn Elkay Water Solutions Corporation,30.51,0.81,0.0259,984292,917950,5215000000.000,41.79,0.0079
CAE,CAE Inc.,16.62,0.44,0.0258,573153,630904,5296000000.000,0,-0.2662
VRNS,"Varonis Systems, Inc.",51.8,1.37,0.0258,1669000.000,1500000.0,5811000000.000,0,0.7039
REXR,"Rexford Industrial Realty, Inc.",49.17,1.30,0.0258,1097000.000,1492000.000,11093000000.000,40.64,-0.0883
BCPC,Balchem Corporation,171.47,4.52,0.0257,150781,113764,5563000000.000,47.90,0.2627
BTU,Peabody Energy Corporation,22.03,0.58,0.0257,2675000.000,2345000.000,2771000000.000,5.69,0.0055
NOW,"ServiceNow, Inc.",790.64,20.74,0.0256,1554000.000,1494000.000,162759000000.000,142.97,0.4249
ULTA,"Ulta Beauty, Inc.",341.01,8.94,0.0255,957638,896758,16272000000.000,13.32,-0.2249
MDU,"MDU Resources Group, Inc.",25.94,0.68,0.0255,1251000.000,1147000.000,5289000000.000,10.63,0.2127
CABO,"Cable One, Inc.",394.25,10.31,0.0255,99725,120916,2215000000.000,9.29,-0.4084
GPN,Global Payments Inc.,95.62,2.50,0.0255,1951000.000,2289000.000,24407000000.000,19.01,-0.22
DNZOY,DENSO Corporation,14.57,0.38,0.0254,20706,94545,43693000000.000,19.96,-0.161
WLY,"John Wiley & Sons, Inc.",46.02,1.20,0.0254,257472,321023,2523000000.000,0,0.2916
MTSI,"MACOM Technology Solutions Holdings, Inc.",97.13,2.52,0.0253,933664,719440,7012000000.000,98.11,0.2556
SMAR,Smartsheet Inc.,45.98,1.19,0.0252,1214000.000,1477000.000,6361000000.000,0,0.0686
VVV,Valvoline Inc.,44.83,1.16,0.0252,1239000.000,1198000.000,5777000000.000,30.29,0.234
UI,Ubiquiti Inc.,171.61,4.44,0.0252,53817,70719,10376000000.000,29.69,0.0063
MIDD,The Middleby Corporation,140.72,3.64,0.0252,855368,638214,7566000000.000,19.68,-0.0388
ACM,AECOM,88.2,2.27,0.0251,1029000.000,839641,12006000000.000,101.38,0.0132
FRSH,Freshworks Inc.,11.67,0.30,0.0251,2266000.000,2413000.000,3525000000.000,0,-0.4625
